site,Month,P,T,F,RAIN,SNOW,PACK,MELT,W,PET,W - PET,SOIL,/\SOIL,ET,W-ET-/\SOIL,D,year
BIBE-NLM,2,0.57409513,12.87264023,1,0.57409513,0,0,0,0.57409513,59.74197988,-59.16788475,6.33121E-45,-5.10941E-45,0.57409513,0,59.16788475,2035
BIBE-NLM,3,2.264268875,15.32485598,1,2.264268875,0,0,0,2.264268875,76.90504539,-74.64077652,3.00141E-45,-3.32979E-45,2.264268875,0,74.64077652,2035
BIBE-NLM,4,0.852833569,22.51018677,1,0.852833569,0,0,0,0.852833569,113.8189684,-112.9661348,9.69885E-46,-2.03153E-45,0.852833569,0,112.9661348,2035
BIBE-NLM,5,29.19388074,26.94428947,1,29.19388074,0,0,0,29.19388074,151.0579031,-121.8640223,2.86729E-46,-6.83156E-46,29.19388074,0,121.8640223,2035
BIBE-NLM,6,85.90518501,27.15430552,1,85.90518501,0,0,0,85.90518501,147.896366,-61.99118103,1.54258E-46,-1.32471E-46,85.90518501,0,61.99118103,2035
BIBE-NLM,7,54.65509224,28.3186993,1,54.65509224,0,0,0,54.65509224,162.9565124,-108.3014202,5.22276E-47,-1.0203E-46,54.65509224,0,108.3014202,2035
BIBE-NLM,8,40.72996113,28.22949937,1,40.72996113,0,0,0,40.72996113,162.1606033,-121.4306422,1.55072E-47,-3.67204E-47,40.72996113,0,121.4306422,2035
BIBE-NLM,9,41.88261911,25.09474487,1,41.88261911,0,0,0,41.88261911,131.8343401,-89.95172097,6.3078E-48,-9.1994E-48,41.88261911,0,89.95172097,2035
BIBE-NLM,10,21.54550815,19.88044424,1,21.54550815,0,0,0,21.54550815,100.9636887,-79.4181805,2.85082E-48,-3.45699E-48,21.54550815,0,79.4181805,2035
BIBE-NLM,11,9.293782055,12.18840688,1,9.293782055,0,0,0,9.293782055,61.33911952,-52.04533746,1.6941E-48,-1.15672E-48,9.293782055,0,52.04533746,2035
BIBE-NLM,12,1.104145169,11.08740559,1,1.104145169,0,0,0,1.104145169,59.1534757,-58.04933053,9.48057E-49,-7.46044E-49,1.104145169,0,58.04933053,2035
BIBE-NLM,1,24.71624172,9.031744483,1,24.71624172,0,0,0,24.71624172,51.90768115,-27.19143943,4.6098E-108,-1.4405E-108,24.71624172,0,27.19143943,2036
BIBE-NLM,2,2.416344017,12.09943437,1,2.416344017,0,0,0,2.416344017,56.93250983,-54.51616581,2.6725E-108,-1.9373E-108,2.416344017,0,54.51616581,2036
BIBE-NLM,3,2.855584621,17.06793193,1,2.855584621,0,0,0,2.855584621,85.44786277,-82.59227815,1.1701E-108,-1.5024E-108,2.855584621,0,82.59227815,2036
BIBE-NLM,4,28.04775125,23.38265076,1,28.04775125,0,0,0,28.04775125,119.6471482,-91.59939691,4.6819E-109,-7.0193E-109,28.04775125,0,91.59939691,2036
BIBE-NLM,5,27.83529973,26.61488618,1,27.83529973,0,0,0,27.83529973,148.319721,-120.4844213,1.4033E-109,-3.2785E-109,27.83529973,0,120.4844213,2036
BIBE-NLM,6,37.39538848,28.61211599,1,37.39538848,0,0,0,37.39538848,160.2564127,-122.8610242,4.1075E-110,-9.9258E-110,37.39538848,0,122.8610242,2036
BIBE-NLM,7,60.34070218,28.01853037,1,60.34070218,0,0,0,60.34070218,160.2914429,-99.95074072,1.5118E-110,-2.5957E-110,60.34070218,0,99.95074072,2036
BIBE-NLM,8,99.43557397,28.4337742,1,99.43557397,0,0,0,99.43557397,163.9882476,-64.55267366,7.9278E-111,-7.1905E-111,99.43557397,0,64.55267366,2036
BIBE-NLM,9,17.14030379,26.27950643,1,17.14030379,0,0,0,17.14030379,140.8797855,-123.7394817,2.3002E-111,-5.6276E-111,17.14030379,0,123.7394817,2036
BIBE-NLM,10,41.14119366,19.47488876,1,41.14119366,0,0,0,41.14119366,98.58645452,-57.44526086,1.295E-111,-1.0051E-111,41.14119366,0,57.44526086,2036
BIBE-NLM,11,3.905544043,14.16822154,1,3.905544043,0,0,0,3.905544043,69.34220508,-65.43666104,6.7312E-112,-6.2191E-112,3.905544043,0,65.43666104,2036
BIBE-NLM,12,29.9302679,8.678314504,1,29.9302679,0,0,0,29.9302679,50.7430161,-20.8127482,5.4664E-112,-1.2648E-112,29.9302679,0,20.8127482,2036
BIBE-NLM,1,4.703835189,10.49566778,1,4.703835189,0,0,0,4.703835189,56.98286243,-52.27902724,2.2839E-166,-1.5684E-166,4.703835189,0,52.27902724,2037
BIBE-NLM,2,2.586484909,12.0139813,1,2.586484909,0,0,0,2.586484909,56.62916535,-54.04268044,1.3304E-166,-9.5353E-167,2.586484909,0,54.04268044,2037
BIBE-NLM,3,14.14586309,14.77781411,1,14.14586309,0,0,0,14.14586309,74.38121941,-60.23535632,7.2841E-167,-6.0196E-167,14.14586309,0,60.23535632,2037
BIBE-NLM,4,15.82895088,21.94993083,1,15.82895088,0,0,0,15.82895088,110.2067743,-94.37782341,2.8346E-167,-4.4494E-167,15.82895088,0,94.37782341,2037
BIBE-NLM,5,43.05241454,27.08737114,1,43.05241454,0,0,0,43.05241454,152.2607352,-109.2083207,9.5107E-168,-1.8836E-167,43.05241454,0,109.2083207,2037
BIBE-NLM,6,94.81673241,27.81764628,1,94.81673241,0,0,0,94.81673241,153.4150176,-58.59828517,5.2932E-168,-4.2174E-168,94.81673241,0,58.59828517,2037
BIBE-NLM,7,14.65893051,29.11145935,1,14.65893051,0,0,0,14.65893051,170.1786426,-155.5197121,1.1177E-168,-4.1756E-168,14.65893051,0,155.5197121,2037
BIBE-NLM,8,130.4113565,29.19540927,1,130.4113565,0,0,0,130.4113565,170.959265,-40.54790852,7.4509E-169,-3.7256E-169,130.4113565,0,40.54790852,2037
BIBE-NLM,9,16.38807076,25.35639648,1,16.38807076,0,0,0,16.38807076,133.7878028,-117.399732,2.3033E-169,-5.1476E-169,16.38807076,0,117.399732,2037
BIBE-NLM,10,12.59711432,21.99778236,1,12.59711432,0,0,0,12.59711432,114.1950967,-101.5979823,8.339E-170,-1.4694E-169,12.59711432,0,101.5979823,2037
BIBE-NLM,11,18.85498065,15.25596619,1,18.85498065,0,0,0,18.85498065,74.11276536,-55.25778471,4.7988E-170,-3.5402E-170,18.85498065,0,55.25778471,2037
BIBE-NLM,12,0,10.76788409,1,0,0,0,0,0,57.97265772,-57.97265772,2.6876E-170,-2.1112E-170,2.1112E-170,0,57.97265772,2037
BIBE-NLM,1,2.304089487,11.66440243,1,2.304089487,0,0,0,2.304089487,61.33878424,-59.03469476,6.5165E-224,-5.2433E-224,2.304089487,0,59.03469476,2038
BIBE-NLM,2,9.082651615,12.35495693,1,9.082651615,0,0,0,9.082651615,57.8479997,-48.76534808,4.0016E-224,-2.515E-224,9.082651615,0,48.76534808,2038
BIBE-NLM,3,15.24699873,18.61175665,1,15.24699873,0,0,0,15.24699873,93.68741003,-78.4404113,1.8263E-224,-2.1753E-224,15.24699873,0,78.4404113,2038
BIBE-NLM,4,1.094507933,22.33191528,1,1.094507933,0,0,0,1.094507933,112.6586766,-111.5641687,5.9848E-225,-1.2278E-224,1.094507933,0,111.5641687,2038
BIBE-NLM,5,11.42368209,26.45036493,1,11.42368209,0,0,0,11.42368209,146.9681726,-135.5444905,1.5431E-225,-4.4418E-225,11.42368209,0,135.5444905,2038
BIBE-NLM,6,43.68799752,30.164829,1,43.68799752,0,0,0,43.68799752,174.3855904,-130.6975929,4.1762E-226,-1.1255E-225,43.68799752,0,130.6975929,2038
BIBE-NLM,7,72.42083147,27.56307964,1,72.42083147,0,0,0,72.42083147,156.3191621,-83.89833061,1.8047E-226,-2.3714E-226,72.42083147,0,83.89833061,2038
BIBE-NLM,8,83.45277697,28.67456478,1,83.45277697,0,0,0,83.45277697,166.1652691,-82.71249214,7.8922E-227,-1.0155E-226,83.45277697,0,82.71249214,2038
BIBE-NLM,9,64.61646232,26.65349477,1,64.61646232,0,0,0,64.61646232,143.8436463,-79.22718397,3.5737E-227,-4.3185E-227,64.61646232,0,79.22718397,2038
BIBE-NLM,10,14.12228656,21.18369643,1,14.12228656,0,0,0,14.12228656,108.941006,-94.8187194,1.3846E-227,-2.1891E-227,14.12228656,0,94.8187194,2038
BIBE-NLM,11,7.089799762,13.71046651,1,7.089799762,0,0,0,7.089799762,67.41559311,-60.32579335,7.5741E-228,-6.2719E-228,7.089799762,0,60.32579335,2038
BIBE-NLM,12,13.66493064,10.2479315,1,13.66493064,0,0,0,13.66493064,56.09486904,-42.42993839,4.9552E-228,-2.6189E-228,13.66493064,0,42.42993839,2038
BIBE-NLM,1,16.32569036,10.10365965,1,16.32569036,0,0,0,16.32569036,55.58329568,-39.25760532,9.0998E-284,-4.3751E-284,16.32569036,0,39.25760532,2039
BIBE-NLM,2,4.895152092,12.30020294,1,4.895152092,0,0,0,4.895152092,57.65075857,-52.75560648,5.3693E-284,-3.7305E-284,4.895152092,0,52.75560648,2039
BIBE-NLM,3,12.85380632,16.53473176,1,12.85380632,0,0,0,12.85380632,82.75160173,-69.89779542,2.669E-284,-2.7003E-284,12.85380632,0,69.89779542,2039
BIBE-NLM,4,3.067749321,21.62843272,1,3.067749321,0,0,0,3.067749321,108.1789072,-105.1111579,9.3296E-285,-1.7361E-284,3.067749321,0,105.1111579,2039
BIBE-NLM,5,2.4306885,27.29787745,1,2.4306885,0,0,0,2.4306885,154.0453306,-151.6146421,2.0484E-285,-7.2812E-285,2.4306885,0,151.6146421,2039
BIBE-NLM,6,12.77056339,30.40360413,1,12.77056339,0,0,0,12.77056339,176.6503535,-163.8797901,3.9782E-286,-1.6506E-285,12.77056339,0,163.8797901,2039
BIBE-NLM,7,44.49512783,28.91565512,1,44.49512783,0,0,0,44.49512783,168.3697954,-123.8746675,1.1527E-286,-2.8255E-286,44.49512783,0,123.8746675,2039
BIBE-NLM,8,227.3017333,28.0353869,1,227.3017333,0,0,0,227.3017333,160.4401069,66.8616264,66.8616264,66.8616264,160.4401069,0,0,2039
BIBE-NLM,9,4.368860155,25.77351939,1,4.368860155,0,0,0,4.368860155,136.9534643,-132.5846042,17.75698863,-49.10463776,53.47349792,0,83.47996642,2039
BIBE-NLM,10,0.736829221,21.14264192,1,0.736829221,0,0,0,0.736829221,108.6816571,-107.9448279,6.033521791,-11.72346684,12.46029606,0,96.22136106,2039
BIBE-NLM,11,5.512272358,14.49134572,1,5.512272358,0,0,0,5.512272358,70.73073523,-65.21846288,3.142900993,-2.890620799,8.402893156,0,62.32784208,2039
BIBE-NLM,12,14.66659251,9.915226893,1,14.66659251,0,0,0,14.66659251,54.92123965,-40.25464714,2.101391586,-1.041509407,15.70810192,0,39.21313773,2039
BIBE-NLM,1,5.416705936,10.69866874,1,5.416705936,0,0,0,5.416705936,57.71958155,-52.30287561,1.245575802,-0.855872281,6.272578218,0,51.44700333,2040
BIBE-NLM,2,7.917544425,12.69476813,1,7.917544425,0,0,0,7.917544425,59.08524745,-51.16770303,0.746709457,-0.498866345,8.416410769,0,50.66883668,2040
BIBE-NLM,3,2.675992936,16.42027608,1,2.675992936,0,0,0,2.675992936,82.18252184,-79.50652891,0.337177964,-0.409531493,3.085524429,0,79.09699741,2040
BIBE-NLM,4,13.08412877,20.47643992,1,13.08412877,0,0,0,13.08412877,101.1744615,-88.09033274,0.139729379,-0.197448585,13.28157735,0,87.89288416,2040
BIBE-NLM,5,74.28873461,25.8792255,1,74.28873461,0,0,0,74.28873461,142.3580432,-68.06930854,0.070740232,-0.068989147,74.35772376,0,68.00031939,2040
BIBE-NLM,6,67.9358851,29.29452667,1,67.9358851,0,0,0,67.9358851,166.3402029,-98.40431779,0.026442466,-0.044297766,67.98018287,0,98.36002002,2040
BIBE-NLM,7,36.72174996,30.28087621,1,36.72174996,0,0,0,36.72174996,181.3325998,-144.6108498,0.006226801,-0.020215665,36.74196563,0,144.5906342,2040
BIBE-NLM,8,47.56262049,28.3237918,1,47.56262049,0,0,0,47.56262049,163.0020525,-115.439432,0.001962989,-0.004263812,47.5668843,0,115.4351682,2040
BIBE-NLM,9,29.23595282,26.1043218,1,29.23595282,0,0,0,29.23595282,139.5095943,-110.2736415,0.000651637,-0.001311353,29.23726418,0,110.2723301,2040
BIBE-NLM,10,23.79255509,20.67444616,1,23.79255509,0,0,0,23.79255509,105.7614291,-81.96887403,0.000287091,-0.000364546,23.79291964,0,81.96850949,2040
BIBE-NLM,11,5.143177301,15.19969482,1,5.143177301,0,0,0,5.143177301,73.85918314,-68.71600584,0.000144407,-0.000142683,5.143319984,0,68.71586316,2040
BIBE-NLM,12,13.9143692,10.37652519,1,13.9143692,0,0,0,13.9143692,56.55429187,-42.63992268,9.42772E-05,-5.01302E-05,13.91441933,0,42.63987255,2040
BIBE-NLM,1,11.84616002,9.386466537,1,11.84616002,0,0,0,11.84616002,53.09990333,-41.2537433,1.02411E-39,-5.22959E-40,11.84616002,0,41.2537433,2041
BIBE-NLM,2,0.411422372,11.43732496,1,0.411422372,0,0,0,0.411422372,54.61854782,-54.20712545,5.95565E-40,-4.28548E-40,0.411422372,0,54.20712545,2041
BIBE-NLM,3,12.24007082,17.28060746,1,12.24007082,0,0,0,12.24007082,86.54431371,-74.30424289,2.83289E-40,-3.12276E-40,12.24007082,0,74.30424289,2041
BIBE-NLM,4,63.37954515,20.81854299,1,63.37954515,0,0,0,63.37954515,103.2124748,-39.83292964,1.90212E-40,-9.30772E-41,63.37954515,0,39.83292964,2041
BIBE-NLM,5,39.40344143,25.87259925,1,39.40344143,0,0,0,39.40344143,142.3052954,-102.901854,6.79737E-41,-1.22238E-40,39.40344143,0,102.901854,2041
BIBE-NLM,6,65.51557422,28.2422699,1,65.51557422,0,0,0,65.51557422,157.0396902,-91.524116,2.7218E-41,-4.07556E-41,65.51557422,0,91.524116,2041
BIBE-NLM,7,16.44362828,31.00828779,1,16.44362828,0,0,0,16.44362828,188.5820686,-172.1384403,4.86708E-42,-2.23509E-41,16.44362828,0,172.1384403,2041
BIBE-NLM,8,72.93870685,27.80226706,1,72.93870685,0,0,0,72.93870685,158.3945999,-85.4558931,2.0708E-42,-2.79628E-42,72.93870685,0,85.4558931,2041
BIBE-NLM,9,33.53454426,25.52901611,1,33.53454426,0,0,0,33.53454426,135.0901449,-101.5556006,7.50046E-43,-1.32076E-42,33.53454426,0,101.5556006,2041
BIBE-NLM,10,18.93002284,21.18523461,1,18.93002284,0,0,0,18.93002284,108.9507333,-90.02071048,3.04883E-43,-4.45163E-43,18.93002284,0,90.02071048,2041
BIBE-NLM,11,9.109106064,14.77244161,1,9.109106064,0,0,0,9.109106064,71.95818678,-62.84908072,1.62623E-43,-1.4226E-43,9.109106064,0,62.84908072,2041
BIBE-NLM,12,6.060367227,9.747900489,1,6.060367227,0,0,0,6.060367227,54.3390951,-48.27872787,1.00349E-43,-6.22748E-44,6.060367227,0,48.27872787,2041
BIBE-NLM,1,7.077168465,9.302148438,1,7.077168465,0,0,0,7.077168465,52.81437452,-45.73720605,2.5016E-99,-1.4507E-99,7.077168465,0,45.73720605,2042
BIBE-NLM,2,0.70256424,12.26077696,1,0.70256424,0,0,0,0.70256424,57.50909527,-56.80653103,1.4174E-99,-1.0841E-99,0.70256424,0,56.80653103,2042
BIBE-NLM,3,6.525604367,14.78182619,1,6.525604367,0,0,0,6.525604367,74.39946508,-67.87386071,7.19E-100,-6.9843E-100,6.525604367,0,67.87386071,2042
BIBE-NLM,4,20.53564838,21.22776235,1,20.53564838,0,0,0,20.53564838,105.6967472,-85.16109882,3.0682E-100,-4.1218E-100,20.53564838,0,85.16109882,2042
BIBE-NLM,5,21.15933716,26.76102354,1,21.15933716,0,0,0,21.15933716,149.5291865,-128.3698493,8.4992E-101,-2.2183E-100,21.15933716,0,128.3698493,2042
BIBE-NLM,6,82.26327482,28.68400167,1,82.26327482,0,0,0,82.26327482,160.8881534,-78.62487855,3.8718E-101,-4.6274E-101,82.26327482,0,78.62487855,2042
BIBE-NLM,7,19.64754069,30.07237815,1,19.64754069,0,0,0,19.64754069,179.2992559,-159.6517152,7.8443E-102,-3.0874E-101,19.64754069,0,159.6517152,2042
BIBE-NLM,8,24.99797669,28.65441087,1,24.99797669,0,0,0,24.99797669,165.982109,-140.9841323,1.9154E-102,-5.9289E-102,24.99797669,0,140.9841323,2042
BIBE-NLM,9,2.554112852,25.98012441,1,2.554112852,0,0,0,2.554112852,138.5451477,-135.9910348,4.9166E-103,-1.4238E-102,2.554112852,0,135.9910348,2042
BIBE-NLM,10,3.284105539,21.01499132,1,3.284105539,0,0,0,3.284105539,107.8786635,-104.5945579,1.7275E-103,-3.1891E-103,3.284105539,0,104.5945579,2042
BIBE-NLM,11,3.025649428,15.71720785,1,3.025649428,0,0,0,3.025649428,76.21987975,-73.19423032,8.3088E-104,-8.9662E-104,3.025649428,0,73.19423032,2042
BIBE-NLM,12,60.30203444,10.55247675,1,60.30203444,0,0,0,60.30203444,57.18820251,3.113831931,3.113831931,3.113831931,57.18820251,0,0,2042
BIBE-NLM,1,2.23819682,10.62680822,1,2.23819682,0,0,0,2.23819682,57.45784932,-55.2196525,1.792620648,-1.321276747,3.559473567,0,53.89837575,2043
BIBE-NLM,2,9.200516522,13.11255689,1,9.200516522,0,0,0,9.200516522,60.6378126,-51.43729608,1.07176373,-0.720856918,9.921373439,0,50.71643916,2043
BIBE-NLM,3,5.376164973,15.18780547,1,5.376164973,0,0,0,5.376164973,76.26589103,-70.88972606,0.527507802,-0.544255928,5.920420901,0,70.34547013,2043
BIBE-NLM,4,29.04216149,20.78410594,1,29.04216149,0,0,0,29.04216149,103.0057326,-73.9635711,0.251773014,-0.275734788,29.31789628,0,73.68783632,2043
BIBE-NLM,5,15.85927531,26.41315908,1,15.85927531,0,0,0,15.85927531,146.6639966,-130.8047213,0.068066198,-0.183706816,16.04298213,0,130.6210145,2043
BIBE-NLM,6,51.66242778,28.38059794,1,51.66242778,0,0,0,51.66242778,158.2362455,-106.5738177,0.023447,-0.044619198,51.70704698,0,106.5291985,2043
BIBE-NLM,7,60.07850522,28.36164787,1,60.07850522,0,0,0,60.07850522,163.340926,-103.2624208,0.008348804,-0.015098196,60.09360341,0,103.2473226,2043
BIBE-NLM,8,61.47220418,29.09164064,1,61.47220418,0,0,0,61.47220418,169.9948017,-108.5225975,0.002820439,-0.005528366,61.47773254,0,108.5170691,2043
BIBE-NLM,9,23.34546036,26.18714345,1,23.34546036,0,0,0,23.34546036,140.1559424,-116.810482,0.000877031,-0.001943407,23.34740376,0,116.8085386,2043
BIBE-NLM,10,3.122433722,21.26967429,1,3.122433722,0,0,0,3.122433722,109.4858735,-106.3634397,0.00030275,-0.000574281,3.123008003,0,106.3628655,2043
BIBE-NLM,11,3.976026058,15.27029165,1,3.976026058,0,0,0,3.976026058,74.1774421,-70.20141604,0.000150039,-0.000152711,3.97617877,0,70.20126333,2043
BIBE-NLM,12,0,10.82393085,1,0,0,0,0,0,58.17829034,-58.17829034,8.38569E-05,-6.6182E-05,6.6182E-05,0,58.17822416,2043
BIBE-NLM,1,13.29679865,9.263668233,1,13.29679865,0,0,0,13.29679865,52.68451204,-39.38771339,1.56442E-41,-7.55176E-42,13.29679865,0,39.38771339,2044
BIBE-NLM,2,10.58967623,11.59205701,1,10.58967623,0,0,0,10.58967623,55.15186988,-44.56219364,1.0019E-41,-5.62527E-42,10.58967623,0,44.56219364,2044
BIBE-NLM,3,4.627325386,17.09297997,1,4.627325386,0,0,0,4.627325386,85.57637094,-80.94904555,4.4593E-42,-5.55968E-42,4.627325386,0,80.94904555,2044
BIBE-NLM,4,23.7765249,22.29128774,1,23.7765249,0,0,0,23.7765249,112.3956802,-88.61915534,1.83822E-42,-2.62107E-42,23.7765249,0,88.61915534,2044
BIBE-NLM,5,58.21587777,26.39948081,1,58.21587777,0,0,0,58.21587777,146.5523061,-88.33642834,7.59902E-43,-1.07832E-42,58.21587777,0,88.33642834,2044
BIBE-NLM,6,167.9136696,29.64394379,1,167.9136696,0,0,0,167.9136696,169.5312419,-1.617572307,7.47709E-43,-1.21931E-44,167.9136696,0,1.617572307,2044
BIBE-NLM,7,11.08967289,30.1752972,1,11.08967289,0,0,0,11.08967289,180.3005015,-169.2108286,1.37676E-43,-6.10033E-43,11.08967289,0,169.2108286,2044
BIBE-NLM,8,120.7030647,28.71711908,1,120.7030647,0,0,0,120.7030647,166.5525753,-45.84951065,8.70438E-44,-5.06327E-44,120.7030647,0,45.84951065,2044
BIBE-NLM,9,16.21961722,24.77472382,1,16.21961722,0,0,0,16.21961722,129.4784894,-113.2588722,2.80453E-44,-5.89984E-44,16.21961722,0,113.2588722,2044
BIBE-NLM,10,63.96731326,21.40889056,1,63.96731326,0,0,0,63.96731326,110.3731119,-46.40579859,1.76329E-44,-1.04125E-44,63.96731326,0,46.40579859,2044
BIBE-NLM,11,13.1290575,15.67347972,1,13.1290575,0,0,0,13.1290575,76.01791411,-62.88885661,9.40156E-45,-8.2313E-45,13.1290575,0,62.88885661,2044
BIBE-NLM,12,9.125894725,10.46204381,1,9.125894725,0,0,0,9.125894725,56.86162811,-47.73573339,5.83292E-45,-3.56864E-45,9.125894725,0,47.73573339,2044
BIBE-NLM,1,7.495986432,11.00808598,1,7.495986432,0,0,0,7.495986432,58.85841206,-51.36242563,8.4633E-98,-5.68173E-98,7.495986432,0,51.36242563,2045
BIBE-NLM,2,9.13778156,13.35598962,1,9.13778156,0,0,0,9.13778156,61.55865534,-52.42087378,5.01047E-98,-3.45282E-98,9.13778156,0,52.42087378,2045
BIBE-NLM,3,4.465139538,16.63545109,1,4.465139538,0,0,0,4.465139538,83.25520025,-78.79006071,2.27876E-98,-2.73172E-98,4.465139538,0,78.79006071,2045
BIBE-NLM,4,13.11614913,22.76972961,1,13.11614913,0,0,0,13.11614913,115.5266203,-102.4104711,8.1834E-99,-1.46041E-98,13.11614913,0,102.4104711,2045
BIBE-NLM,5,40.94471616,26.014284,1,40.94471616,0,0,0,40.94471616,143.4368333,-102.4921171,2.9364E-99,-5.247E-99,40.94471616,0,102.4921171,2045
BIBE-NLM,6,77.25510582,27.14415283,1,77.25510582,0,0,0,77.25510582,147.8132437,-70.55813789,1.4501E-99,-1.4863E-99,77.25510582,0,70.55813789,2045
BIBE-NLM,7,23.61851382,29.10088156,1,23.61851382,0,0,0,23.61851382,170.0805004,-146.4619866,3.3521E-100,-1.1149E-99,23.61851382,0,146.4619866,2045
BIBE-NLM,8,21.79462031,29.96959002,1,21.79462031,0,0,0,21.79462031,178.3040443,-156.509424,7.0081E-101,-2.6512E-100,21.79462031,0,156.509424,2045
BIBE-NLM,9,14.3394872,25.61644236,1,14.3394872,0,0,0,14.3394872,135.7538867,-121.4143995,2.0811E-101,-4.9269E-101,14.3394872,0,121.4143995,2045
BIBE-NLM,10,61.92053565,20.57295601,1,61.92053565,0,0,0,61.92053565,105.1374204,-43.21688474,1.3509E-101,-7.3027E-102,61.92053565,0,43.21688474,2045
BIBE-NLM,11,13.68577611,15.26742299,1,13.68577611,0,0,0,13.68577611,74.16448677,-60.47871065,7.3783E-102,-6.1304E-102,13.68577611,0,60.47871065,2045
BIBE-NLM,12,1.987025499,11.41103762,1,1.987025499,0,0,0,1.987025499,60.37071566,-58.38369016,4.1153E-102,-3.263E-102,1.987025499,0,58.38369016,2045
BIBE-NLM,1,7.45248431,11.16615522,1,7.45248431,0,0,0,7.45248431,59.44768862,-51.99520431,1.0915E-155,-7.4432E-156,7.45248431,0,51.99520431,2046
BIBE-NLM,2,69.69194037,12.12345548,1,69.69194037,0,0,0,69.69194037,57.0180343,12.67390607,12.67390607,12.67390607,57.0180343,0,0,2046
BIBE-NLM,3,23.40611053,16.0753162,1,23.40611053,0,0,0,23.40611053,80.4877927,-57.08168217,7.161564178,-5.51234189,28.91845241,0,51.56934028,2046
BIBE-NLM,4,35.63690057,20.9502594,1,35.63690057,0,0,0,35.63690057,104.0065378,-68.36963726,3.614783792,-3.546780386,39.18368096,0,64.82285687,2046
BIBE-NLM,5,26.45217177,26.15013447,1,26.45217177,0,0,0,26.45217177,144.5290302,-118.0768585,1.109892829,-2.504890962,28.95706274,0,115.5719675,2046
BIBE-NLM,6,32.26374343,28.44819031,1,32.26374343,0,0,0,32.26374343,158.8237678,-126.5600244,0.313067398,-0.796825431,33.06056886,0,125.7631989,2046
BIBE-NLM,7,41.35441548,28.25904384,1,41.35441548,0,0,0,41.35441548,162.423851,-121.0694355,0.093291047,-0.219776351,41.57419183,0,120.8496592,2046
BIBE-NLM,8,33.49935058,28.56474383,1,33.49935058,0,0,0,33.49935058,165.1693066,-131.669956,0.025003719,-0.068287328,33.56763791,0,131.6016687,2046
BIBE-NLM,9,34.75690812,26.10518239,1,34.75690812,0,0,0,34.75690812,139.5162973,-104.7593892,0.008770823,-0.016232896,34.77314101,0,104.7431563,2046
BIBE-NLM,10,15.08003983,20.60122218,1,15.08003983,0,0,0,15.08003983,105.310894,-90.2308542,0.003557728,-0.005213095,15.08525292,0,90.2256411,2046
BIBE-NLM,11,0.282826513,13.11608531,1,0.282826513,0,0,0,0.282826513,64.98329345,-64.70046693,0.001862868,-0.00169486,0.284521373,0,64.69877207,2046
BIBE-NLM,12,0,10.09131972,1,0,0,0,0,0,55.53972832,-55.53972832,0.001068996,-0.000793872,0.000793872,0,55.53893445,2046
BIBE-NLM,1,4.392239153,9.88549342,1,4.392239153,0,0,0,4.392239153,54.81739989,-50.42516074,0.000645661,-0.000423389,4.392662543,0,50.42473735,2047
BIBE-NLM,2,40.55481625,12.66097848,1,40.55481625,0,0,0,40.55481625,58.96120088,-18.40638463,0.000537114,-0.000108547,40.55492479,0,18.40627609,2047
BIBE-NLM,3,50.36584175,16.56642771,1,50.36584175,0,0,0,50.36584175,82.90979715,-32.54395541,0.000387909,-0.000149205,50.36599095,0,32.5438062,2047
BIBE-NLM,4,1.082347304,21.73279622,1,1.082347304,0,0,0,1.082347304,108.8336299,-107.7512826,0.00013206,-0.000255849,1.082603152,0,107.7510268,2047
BIBE-NLM,5,1.198569655,28.41782483,1,1.198569655,0,0,0,1.198569655,163.8449155,-162.6463458,2.59662E-05,-0.000106094,1.198675749,0,162.6462397,2047
BIBE-NLM,6,37.42668626,28.93591207,1,37.42668626,0,0,0,37.42668626,163.1188662,-125.6921799,7.38811E-06,-1.85781E-05,37.42670484,0,125.6921613,2047
BIBE-NLM,7,61.15969676,27.99448744,1,61.15969676,0,0,0,61.15969676,160.079604,-98.91990721,2.74745E-06,-4.64066E-06,61.1597014,0,98.91990257,2047
BIBE-NLM,8,42.81375906,28.78826786,1,42.81375906,0,0,0,42.81375906,167.2018629,-124.3881039,7.91989E-07,-1.95546E-06,42.81376101,0,124.3881019,2047
BIBE-NLM,9,27.5005573,26.851769,1,27.5005573,0,0,0,27.5005573,145.436586,-117.9360287,2.43517E-07,-5.48472E-07,27.50055785,0,117.9360281,2047
BIBE-NLM,10,39.42169246,21.71859229,1,39.42169246,0,0,0,39.42169246,112.3691322,-72.94743975,1.17415E-07,-1.26102E-07,39.42169259,0,72.94743962,2047
BIBE-NLM,11,28.26474422,14.56214752,1,28.26474422,0,0,0,28.26474422,71.03818133,-42.77343711,7.65526E-08,-4.08622E-08,28.26474426,0,42.77343707,2047
BIBE-NLM,12,3.511983991,11.70499967,1,3.511983991,0,0,0,3.511983991,61.49514579,-57.9831618,4.28689E-08,-3.36837E-08,3.511984024,0,57.98316176,2047
BIBE-NLM,1,1.330320001,11.33771224,1,1.330320001,0,0,0,1.330320001,60.09303693,-58.76271693,3.97147E-39,-3.17603E-39,1.330320001,0,58.76271693,2048
BIBE-NLM,2,15.74465862,11.7639036,1,15.74465862,0,0,0,15.74465862,55.74947332,-40.0048147,2.66203E-39,-1.30944E-39,15.74465862,0,40.0048147,2048
